 precio ,col,muni,cord,lat,long,terr,const,cuart,sanit,piso
" $2,850,000.00 ",privalia cumbres,"Monterrey
      ","25.765952732123, -100.462728812184",25.76595273,-100.4627288,119,150,3,2,2
" $5,400,000.00 ",privalia cumbres 2,"Monterrey
      ","25.765743461193, -100.46475112046",25.76574346,-100.4647511,169,300,3,4,3
" $3,880,000.00 ",privalia cumbres 2,"Monterrey
      ","25.765743461193, -100.46475112046",25.76574346,-100.4647511,176,240,4,2,2
" $3,880,000.00 ",privalia cumbres 2,"Monterrey
      ","25.765743461193, -100.46475112046",25.76574346,-100.4647511,176,200,4,1.5,2
" $3,880,000.00 ",privalia cumbres 2,"Monterrey
      ","25.765743461193, -100.46475112046",25.76574346,-100.4647511,176,200,4,2.5,2
" $16,250,000.00 ",privanzas 6 y 7 sector,San Pedro Garza Garc°a,"25.6404635592508, -100.321977994576",25.64046356,-100.321978,179,68,3,1,2
" $12,500,000.00 ",protexa,"Santa Catarina
      ","25.6646058386031, -100.437349313636",25.66460584,-100.4373493,595,282,4,4,1
" $8,800,000.00 ",puente atirantado santa maria,San Pedro Garza Garc°a,"25.672976122929, -100.375634921025",25.67297612,-100.3756349,150,330,3,5,3
" $2,950,000.00 ",puerta de anahuac,"General Escobedo
      ","25.7931836851546, -100.283442447983",25.79318369,-100.2834424,112,163,3,2,2
" $3,980,000.00 ",puerta de anahuac,"General Escobedo
      ","25.7931836851546, -100.283442447983",25.79318369,-100.2834424,150,169,3,2,2
" $6,495,000.00 ",puerta de anahuac,"General Escobedo
      ","25.7931836851546, -100.283442447983",25.79318369,-100.2834424,251,176,4,2,2
" $3,199,000.00 ",puerta de anahuac,"General Escobedo
      ","25.7931836851546, -100.283442447983",25.79318369,-100.2834424,146,112,3,2,2
" $3,150,000.00 ",puerta de anahuac,"General Escobedo
      ","25.7931836851546, -100.283442447983",25.79318369,-100.2834424,132,148,3,3,2
" $4,345,000.00 ",puerta de anahuac,"General Escobedo
      ","25.7931836851546, -100.283442447983",25.79318369,-100.2834424,113,167,4,2.5,2
" $7,150,000.00 ",puerta de hierro alboran,"Monterrey
      ","25.7458813514103, -100.419590205119",25.74588135,-100.4195902,322,304,4,3.5,2
" $6,950,000.00 ",puerta de hierro alboran,"Monterrey
      ","25.7458813514103, -100.419590205119",25.74588135,-100.4195902,152,300,3,3.5,3
" $4,200,000.00 ",puerta de hierro las fuentes,"Monterrey
      ","25.7605760421832, -100.413894147448",25.76057604,-100.4138941,119,274,4,3.5,3
" $7,800,000.00 ",puerta de hierro linces / privada andino,"Monterrey
      ","25.7386260929918, -100.42291509952",25.73862609,-100.4229151,187,341,3,5.5,3
" $7,800,000.00 ",puerta de hierro linces / privada andino,"Monterrey
      ","25.7386260929918, -100.42291509952",25.73862609,-100.4229151,187,341,3,4,3
" $7,800,000.00 ",puerta de hierro linces / privada andino,"Monterrey
      ","25.7386260929918, -100.42291509952",25.73862609,-100.4229151,187,341,3,3.5,3
" $7,800,000.00 ",puerta de hierro linces / privada andino,"Monterrey
      ","25.7386260929918, -100.42291509952",25.73862609,-100.4229151,187,341,3,5.5,3
" $7,850,000.00 ",puerta de hierro linces bosco,"Monterrey
      ","25.7402777694721, -100.420477874437",25.74027777,-100.4204779,284,301,3,2.5,3
" $7,850,000.00 ",puerta de hierro linces bosco,"Monterrey
      ","25.7402777694721, -100.420477874437",25.74027777,-100.4204779,284,301,3,4.5,3
" $7,850,000.00 ",puerta de hierro linces bosco,"Monterrey
      ","25.7402777694721, -100.420477874437",25.74027777,-100.4204779,284,301,3,4.5,3
" $7,800,000.00 ",puerta de hierro sector linces,"Monterrey
      ","25.7402561812747, -100.42043982528",25.74025618,-100.4204398,341,189,3,4.5,3
" $7,800,000.00 ",puerta de hierro sector linces,"Monterrey
      ","25.7402561812747, -100.42043982528",25.74025618,-100.4204398,341,189,3,4.5,3
" $11,500,000.00 ",puerta de hierro sector linces,"Monterrey
      ","25.7402561812747, -100.42043982528",25.74025618,-100.4204398,220,302,5,5.5,3
" $7,700,000.00 ",puerta de hierro sector linces,"Monterrey
      ","25.7402561812747, -100.42043982528",25.74025618,-100.4204398,112,280,4,3.5,2
" $7,700,000.00 ",puerta de hierro sector linces,"Monterrey
      ","25.7402561812747, -100.42043982528",25.74025618,-100.4204398,272,340,4,6,3
" $7,820,000.00 ",puerta de hierro valladolid,"Monterrey
      ","25.7472285640855, -100.420120801366",25.74722856,-100.4201208,252,373,3,5.5,2
" $7,700,000.00 ",puerta de hierro valladolid,"Monterrey
      ","25.7472285640855, -100.420120801366",25.74722856,-100.4201208,252,373,3,4.5,2
" $7,700,000.00 ",puerta de hierro valladolid,"Monterrey
      ","25.7472285640855, -100.420120801366",25.74722856,-100.4201208,252,373,3,3.5,2
" $7,700,000.00 ",puerta de hierro valladolid,"Monterrey
      ","25.7472285640855, -100.420120801366",25.74722856,-100.4201208,252,373,3,3.5,2
" $5,590,000.00 ",puerta del norte residencial,"General Escobedo
      ","25.7784220869093, -100.290701011379",25.77842209,-100.290701,228,191,4,4,2
" $5,690,000.00 ",puerta del norte residencial,"General Escobedo
      ","25.7784220869093, -100.290701011379",25.77842209,-100.290701,128,191,3,2,2
" $1,550,000.00 ",punta esmeralda,Ju†rez,"25.6432448602615, -100.154442781382",25.64324486,-100.1544428,90,119,3,2.5,2
" $949,000.00 ",punta esmeralda sur,Ju†rez,"25.6327097693088, -100.159403078698",25.63270977,-100.1594031,90,53,2,1,1
" $2,850,000.00 ",quinta colonial,"Apodaca
      ","25.7997853407295, -100.215776906299",25.79978534,-100.2157769,107,135,4,2.5,2
" $800,000.00 ",quinta las sabinas,Ju†rez,"25.6607145774247, -100.127288414641",25.66071458,-100.1272884,85,90,2,1,2
" $2,600,000.00 ",quinta real residencial,"Apodaca
      ","25.821055323153, -100.216204340233",25.82105532,-100.2162043,130,145,3,2.5,2
" $2,300,000.00 ",quinta real residencial,"Apodaca
      ","25.821055323153, -100.216204340233",25.82105532,-100.2162043,130,145,3,2.5,2
" $3,590,000.00 ",quintas de anahuac,"General Escobedo
      ","25.7814008901144, -100.274581815174",25.78140089,-100.2745818,122,242,3,3.5,2
" $3,500,000.00 ",quintas de anahuac,"General Escobedo
      ","25.7814008901144, -100.274581815174",25.78140089,-100.2745818,112,163,3,1.5,2
" $6,313,000.00 ",quivira residencial,"Santiago
      ","25.5110929679546, -100.201665960951",25.51109297,-100.201666,164,242,3,4.5,2
" $6,313,000.00 ",quivira residencial,"Santiago
      ","25.5110929679546, -100.201665960951",25.51109297,-100.201666,164,242,3,4.5,2
" $3,100,000.00 ",radica residencial,"Apodaca
      ","25.7767787900281, -100.222469723465",25.77677879,-100.2224697,105,150,3,3,2
" $3,100,000.00 ",radica residencial,"Apodaca
      ","25.7767787900281, -100.222469723465",25.77677879,-100.2224697,105,150,3,3,2
" $2,800,000.00 ",real de cumbres,"Monterrey
      ","25.7541263265495, -100.403482788892",25.75412633,-100.4034828,96,112,3,2,2
" $2,800,000.00 ",real de cumbres,"Monterrey
      ","25.7541263265495, -100.403482788892",25.75412633,-100.4034828,96,112,3,2,2
" $2,950,000.00 ",real de cumbres,"Monterrey
      ","25.7541263265495, -100.403482788892",25.75412633,-100.4034828,110,120,3,2.5,2
" $2,490,000.00 ",real de cumbres,"Monterrey
      ","25.7541263265495, -100.403482788892",25.75412633,-100.4034828,105,220,2,2,2
" $2,050,000.00 ",real de cumbres,"Monterrey
      ","25.7541263265495, -100.403482788892",25.75412633,-100.4034828,102,98,2,3,2
" $2,050,000.00 ",real de cumbres,"Monterrey
      ","25.7541263265495, -100.403482788892",25.75412633,-100.4034828,102,98,2,2.5,2
" $980,000.00 ",real de palmas principe lago,"General Zuazua
      ","25.8999451285905, -100.170961452129",25.89994513,-100.1709615,109,108,3,2,2
" $980,000.00 ",real de palmas principe lago,"General Zuazua
      ","25.8999451285905, -100.170961452129",25.89994513,-100.1709615,109,108,3,2,2
" $980,000.00 ",real de palmas principe lago,"General Zuazua
      ","25.8999451285905, -100.170961452129",25.89994513,-100.1709615,223,96,3,2.5,2
" $2,750,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,192,124,3,2.5,3
" $3,995,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,119,259,3,2.5,2
" $3,990,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,124,164,3,2.5,2
" $1,890,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,102,95,2,1,1
" $2,950,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,96,166,4,3,2
" $2,950,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,96,166,4,2.5,2
" $2,200,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,96,124,3,1.5,3
" $2,200,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,96,124,3,1.5,3
" $2,980,000.00 ",real del valle,"Santa Catarina
      ","25.6712056964989, -100.479275628296",25.6712057,-100.4792756,95,180,2,2.5,2
" $3,300,000.00 ",real del valle segundo sector,"Santa Catarina
      ","25.6711667497321, -100.478857311477",25.67116675,-100.4788573,96,226,4,3,3
" $3,000,000.00 ",recova residencial,"Apodaca
      ","25.7665936572685, -100.215053859229",25.76659366,-100.2150539,112,124,3,2.5,2
" $3,449,000.00 ",recova residencial 2do sector,"Apodaca
      ","25.7653108726188, -100.215783361077",25.76531087,-100.2157834,112,186,3,2.5,2
" $3,449,000.00 ",recova residencial 2do sector,"Apodaca
      ","25.7653108726188, -100.215783361077",25.76531087,-100.2157834,112,164,3,2.5,2
" $1,380,000.00 ",reforma,Ju†rez,"25.6682936660463, -100.12954655778",25.66829367,-100.1295466,96,76,2,1,1
" $1,380,000.00 ",reforma,Ju†rez,"25.6682936660463, -100.12954655778",25.66829367,-100.1295466,96,76,2,1,1
" $44,000,000.00 ",renacimiento,"Monterrey
      ","25.6151762689866, -100.318462850128",25.61517627,-100.3184629,150,252,3,2,1
" $3,650,000.00 ",reserva cumbres,"Monterrey
      ","25.772362716292, -100.391676132106",25.77236272,-100.3916761,101,175,3,3,2
" $3,605,000.00 ",reserva cumbres,"Monterrey
      ","25.772362716292, -100.391676132106",25.77236272,-100.3916761,122,209,3,2.5,3
" $3,850,000.00 ",reserva real de san miguel,"Guadalupe
      ","25.7186006255981, -100.169692835803",25.71860063,-100.1696928,105,196,3,3.5,3
" $2,430,000.00 ",reserva san francisco,"Apodaca
      ","25.779697026616, -100.202538418748",25.77969703,-100.2025384,119,177,3,2,3
" $2,430,110.00 ",reserva san francisco,"Apodaca
      ","25.779697026616, -100.202538418748",25.77969703,-100.2025384,119,177,3,2,3
" $2,450,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,87,129,2,2,2
" $2,450,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,87,129,2,2.5,2
" $3,500,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,120,158,3,2.5,2
" $2,450,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,87,129,2,2.5,2
" $3,500,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,120,169,3,3.5,2
" $6,700,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,180,268,4,4,2
" $9,850,000.00 ",residencial anahuac,San Nicol†s de los Garza,"25.7461437374541, -100.312511298011",25.74614374,-100.3125113,241,255,4,3.5,2
" $4,390,000.00 ",residencial anahuac sector 2,"General Escobedo
      ","25.7412168985932, -100.315032472085",25.7412169,-100.3150325,131,250,3,3,2
" $3,400,000.00 ",residencial arborea,Garc°a,"25.7642629922892, -100.442504404324",25.76426299,-100.4425044,156,204,3,2.5,2
" $3,560,000.00 ",residencial arborea,Garc°a,"25.7642629922892, -100.442504404324",25.76426299,-100.4425044,156,210,3,3.5,2
" $3,360,000.00 ",residencial arborea,Garc°a,"25.7642629922892, -100.442504404324",25.76426299,-100.4425044,156,135,3,2.5,2
" $6,850,000.00 ",residencial cantera valle oriente,San Pedro Garza Garc°a,"25.6441100156069, -100.315696082111",25.64411002,-100.3156961,286,311,3,2.5,3
" $6,800,000.00 ",residencial cantera valle oriente,San Pedro Garza Garc°a,"25.6441100156069, -100.315696082111",25.64411002,-100.3156961,106,253,3,4.5,3
" $5,200,000.00 ",residencial de la sierra,"Monterrey
      ","25.583036548341, -100.248716120467",25.58303655,-100.2487161,160,267,3,4.5,3
" $5,200,000.00 ",residencial de la sierra,"Monterrey
      ","25.583036548341, -100.248716120467",25.58303655,-100.2487161,148,160,3,3.5,2
" $6,100,000.00 ",residencial de la sierra,"Monterrey
      ","25.583036548341, -100.248716120467",25.58303655,-100.2487161,123,180,3,2.5,2
" $3,350,000.00 ",residencial de la sierra,"Santa Catarina
      ","25.6785953917809, -100.48445984119",25.67859539,-100.4844598,130,156,3,3.5,2
" $3,150,000.00 ",residencial de la sierra,"Santa Catarina
      ","25.6785953917809, -100.48445984119",25.67859539,-100.4844598,130,163,3,3,2
" $3,150,000.00 ",residencial de la sierra,"Santa Catarina
      ","25.6785953917809, -100.48445984119",25.67859539,-100.4844598,130,162,3,1.5,2
" $2,500,000.00 ",residencial de la sierra,"Santa Catarina
      ","25.6785953917809, -100.48445984119",25.67859539,-100.4844598,114,114,3,2.5,2
" $2,500,000.00 ",residencial de la sierra,"Santa Catarina
      ","25.6785953917809, -100.48445984119",25.67859539,-100.4844598,114,108,3,2.5,2
" $6,290,000.00 ",residencial hacienda,"Monterrey
      ","24.8359880505619, -107.381079838526",24.83598805,-107.3810798,272,240,3,5.5,2
" $6,090,000.00 ",residencial hacienda,"Monterrey
      ","24.8359880505619, -107.381079838526",24.83598805,-107.3810798,272,240,3,5.5,2
" $6,090,000.00 ",residencial hacienda,"Monterrey
      ","24.8359880505619, -107.381079838526",24.83598805,-107.3810798,272,240,3,5.5,2
" $4,700,000.00 ",residencial hacienda,"Monterrey
      ","24.8359783139945, -107.381262228727",24.83597831,-107.3812622,131,150,3,2.5,2
" $6,300,000.00 ",residencial hacienda,"Monterrey
      ","24.8359783139945, -107.381262228727",24.83597831,-107.3812622,119,322,3,2.5,3
" $4,700,000.00 ",residencial hacienda,"Monterrey
      ","24.8359783139945, -107.381262228727",24.83597831,-107.3812622,131,150,3,2.5,2
" $6,300,000.00 ",residencial hacienda,"Monterrey
      ","24.8359783139945, -107.381262228727",24.83597831,-107.3812622,119,322,3,2.5,3
" $9,500,000.00 ",residencial la escondida,"Monterrey
      ","25.5954822540056, -100.257490381807",25.59548225,-100.2574904,200,415,3,3.5,3
" $9,500,000.00 ",residencial la escondida,"Monterrey
      ","25.5954822540056, -100.257490381807",25.59548225,-100.2574904,200,415,3,3.5,3
" $6,500,000.00 ",residencial la escondida,"Monterrey
      ","25.5954822540056, -100.257490381807",25.59548225,-100.2574904,192,182,2,2.5,2
" $7,290,000.00 ",residencial la escondida,"Monterrey
      ","25.5954822540056, -100.257490381807",25.59548225,-100.2574904,142,228,3,3.5,3
" $4,150,000.00 ",residencial la espanola,"Monterrey
      ","25.6622271334343, -100.277481850866",25.66222713,-100.2774819,129,203,3,2.5,2
" $4,150,000.00 ",residencial la espanola,"Monterrey
      ","25.6622271334343, -100.277481850866",25.66222713,-100.2774819,129,224,3,2.5,2
" $4,150,000.00 ",residencial la espanola,"Monterrey
      ","25.6622271334343, -100.277481850866",25.66222713,-100.2774819,129,224,3,2.5,2
" $8,500,000.00 ",residencial la florida,"Monterrey
      ","25.6595712050195, -100.294396903275",25.65957121,-100.2943969,225,278,4,5,2
" $8,500,000.00 ",residencial la florida,"Monterrey
      ","25.6595712050195, -100.294396903275",25.65957121,-100.2943969,267,248,3,2.5,2
" $8,500,000.00 ",residencial la florida,"Monterrey
      ","25.6595712050195, -100.294396903275",25.65957121,-100.2943969,267,248,3,4.5,2
" $6,900,000.00 ",residencial la huasteca,"Santa Catarina
      ","25.6656862977141, -100.458486416769",25.6656863,-100.4584864,169,212,3,3.5,3
" $1,050,000.00 ",residencial las flores,"General Escobedo
      ","25.8033496374238, -100.395803864592",25.80334964,-100.3958039,89,61,2,1,1
" $5,270,000.00 ",residencial las margaritas,"Santa Catarina
      ","25.6770478507037, -100.459210006969",25.67704785,-100.45921,144,166,3,2,2
" $5,250,000.00 ",residencial las margaritas,"Santa Catarina
      ","25.6770478507037, -100.459210006969",25.67704785,-100.45921,150,211,3,4,3
" $2,450,000.00 ",residencial las palmas,"Apodaca
      ","25.7628568067372, -100.245100555505",25.76285681,-100.2451006,105,170,4,2,2
" $2,450,000.00 ",residencial las palmas,"Apodaca
      ","25.7628568067372, -100.245100555505",25.76285681,-100.2451006,105,133,4,2.5,2
" $3,400,000.00 ",residencial las palmas,San Nicol†s de los Garza,"25.7628809627289, -100.24484842831",25.76288096,-100.2448484,105,172,3,2,2
" $3,400,000.00 ",residencial las palmas,San Nicol†s de los Garza,"25.7628809627289, -100.24484842831",25.76288096,-100.2448484,105,195,3,2.5,2
" $2,298,000.00 ",residencial las palmas,San Nicol†s de los Garza,"25.7628809627289, -100.24484842831",25.76288096,-100.2448484,105,210,3,2,2
" $2,500,000.00 ",residencial las provincias,"Apodaca
      ","25.739386, -100.199303",25.739386,-100.199303,119,177,3,1,2
" $2,500,000.00 ",residencial las provincias,"Apodaca
      ","25.739386, -100.199303",25.739386,-100.199303,119,177,3,2.5,2
" $2,600,000.00 ",residencial las provincias,"Apodaca
      ","25.739386, -100.199303",25.739386,-100.199303,119,220,3,2.5,2
" $2,600,000.00 ",residencial las provincias,"Apodaca
      ","25.739386, -100.199303",25.739386,-100.199303,119,220,3,2.5,2
" $1,400,000.00 ",residencial los robles,"Apodaca
      ","25.7787576724712, -100.26060353241",25.77875767,-100.2606035,85,85,2,1.5,2
" $4,850,000.00 ",residencial mederos,"Monterrey
      ","25.5951844834966, -100.266441864643",25.59518448,-100.2664419,140,182,3,2.5,2
" $4,850,000.00 ",residencial mederos,"Monterrey
      ","25.5951844834966, -100.266441864643",25.59518448,-100.2664419,140,182,3,3.5,2
" $4,850,000.00 ",residencial mederos,"Monterrey
      ","25.5951844834966, -100.266441864643",25.59518448,-100.2664419,140,182,3,4.5,2
" $3,500,000.00 ",residencial nova,San Nicol†s de los Garza,"25.7397319773453, -100.293487881546",25.73973198,-100.2934879,128,99,3,2,2
" $3,700,000.00 ",residencial nova,San Nicol†s de los Garza,"25.7397319773453, -100.293487881546",25.73973198,-100.2934879,152,185,3,3.5,2
" $3,250,000.00 ",residencial nova,San Nicol†s de los Garza,"25.7397319773453, -100.293487881546",25.73973198,-100.2934879,112,180,3,2,2
" $3,500,000.00 ",residencial nova,San Nicol†s de los Garza,"25.7397319773453, -100.293487881546",25.73973198,-100.2934879,90,155,3,2.5,2
" $3,650,000.00 ",residencial nova,San Nicol†s de los Garza,"25.7397319773453, -100.293487881546",25.73973198,-100.2934879,90,140,3,2.5,2
" $3,650,000.00 ",residencial nova,San Nicol†s de los Garza,"25.7397319773453, -100.293487881546",25.73973198,-100.2934879,90,244,3,3,2
" $5,100,000.00 ",residencial nueva espa§ola,"Monterrey
      ","25.6633970136257, -100.275910916769",25.66339701,-100.2759109,131,226,4,2.5,2
" $5,100,000.00 ",residencial nueva espa§ola,"Monterrey
      ","25.6633970136257, -100.275910916769",25.66339701,-100.2759109,131,226,4,4.5,2
" $3,000,000.00 ",residencial palmas 2 sector,San Nicol†s de los Garza,"25.7620209102014, -100.247981267084",25.76202091,-100.2479813,105,138,3,1.5,2
" $4,220,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,175,220,4,2.5,2
" $5,800,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,152,216,3,3.5,2
" $7,000,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,157,269,3,5.5,3
" $7,600,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,300,315,3,2.5,2
" $7,600,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,272,225,3,3.5,2
" $7,000,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,190,340,3,4.5,3
" $7,600,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,243,341,3,4.5,3
" $7,600,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,242,341,3,3.5,3
" $3,650,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,133,182,3,2.5,2
" $3,750,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,137,208,3,2.5,2
" $4,200,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,119,274,4,3.5,3
" $4,600,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,133,290,3,3.5,3
" $7,000,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,190,340,3,nan,3
" $3,650,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,133,140,3,2.5,2
" $3,750,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,137,220,3,3.5,2
" $4,200,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,119,259,4,2.5,3
" $5,200,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,150,211,3,2.5,2
" $3,800,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,119,183,3,2.5,2
" $4,200,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,119,274,4,nan,3
" $3,650,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,133,182,3,2.5,2
" $3,800,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,119,183,3,2.5,2
" $4,200,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,119,274,4,3.5,3
" $4,600,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,133,290,3,3.5,3
" $4,899,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7610109372641, -100.41335979634",25.76101094,-100.4133598,150,211,3,3.5,2
" $3,470,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7614747386443, -100.413746034412",25.76147474,-100.413746,119,194,3,2.5,2
" $3,470,000.00 ",residencial puerta de hierro,"Monterrey
      ","25.7614747386443, -100.413746034412",25.76147474,-100.413746,119,194,3,3,2
" $4,000,000.00 ",residencial roble,San Nicol†s de los Garza,"25.7605217889146, -100.277628778351",25.76052179,-100.2776288,217,342,5,2,3
" $3,400,000.00 ",residencial roble 6o sector,San Nicol†s de los Garza,"25.7603932673217, -100.272029071022",25.76039327,-100.2720291,124,235,3,3,3
" $3,400,000.00 ",residencial roble 6o sector,San Nicol†s de los Garza,"25.7603932673217, -100.272029071022",25.76039327,-100.2720291,105,153,3,2.5,2
" $6,350,000.00 ",residencial san jeronimo,"Monterrey
      ","25.684667191225, -100.359281324616",25.68466719,-100.3592813,112,191,3,2.5,3
" $6,150,000.00 ",residencial san jeronimo 1er sector,"Monterrey
      ","25.6846666319091, -100.359105856693",25.68466663,-100.3591059,223,120,3,3.5,2
" $6,150,000.00 ",residencial san jeronimo 1er sector,"Monterrey
      ","25.6846666319091, -100.359105856693",25.68466663,-100.3591059,120,223,3,3.5,2
" $6,150,000.00 ",residencial san jeronimo 1er sector,"Monterrey
      ","25.6846666319091, -100.359105856693",25.68466663,-100.3591059,223,120,3,3.5,2
" $6,150,000.00 ",residencial san jeronimo 1er sector,"Monterrey
      ","25.6846666319091, -100.359105856693",25.68466663,-100.3591059,120,223,3,3.5,2
" $9,800,000.00 ",residencial santa barbara,San Pedro Garza Garc°a,"25.6569910294504, -100.339819749018",25.65699103,-100.3398197,127,240,3,4,2
" $2,100,000.00 ",residencial santa maria b,"Guadalupe
      ","25.6524076610996, -100.193780341011",25.65240766,-100.1937803,105,105,3,1.5,2
" $3,890,000.00 ",residencial santuario,Garc°a,"25.7677549938751, -100.455054348216",25.76775499,-100.4550543,128,159,3,2.5,2
" $2,900,000.00 ",residencial umara,"General Escobedo
      ","25.8084360445986, -100.328531077094",25.80843604,-100.3285311,105,148,3,2,2
" $2,850,000.00 ",residencial umara,"General Escobedo
      ","25.8084360445986, -100.328531077094",25.80843604,-100.3285311,105,132,3,2,1
" $4,600,000.00 ",residencial valle dorado,"Monterrey
      ","25.381834827889, -100.122053033151",25.38183483,-100.122053,152,300,5,2.5,2
" $4,600,000.00 ",residencial valle dorado,"Monterrey
      ","25.381834827889, -100.122053033151",25.38183483,-100.122053,200,230,3,3.5,2
" $9,550,000.00 ",residencial vistancia 2,"Monterrey
      ","25.5787010117232, -100.232376323839",25.57870101,-100.2323763,233,335,3,3.5,2
" $900,000.00 ",residencial zirandaro,Ju†rez,"25.6484753612008, -100.131629043586",25.64847536,-100.131629,90,67,2,1.5,2
" $900,000.00 ",residencial zirandaro,Ju†rez,"25.6484753612008, -100.131629043586",25.64847536,-100.131629,90,67,2,1.5,2
" $900,000.00 ",residencial zirandaro,Ju†rez,"25.6484753612008, -100.131629043586",25.64847536,-100.131629,90,67,2,1.5,2
" $900,000.00 ",residencial zirandaro,Ju†rez,"25.6484753612008, -100.131629043586",25.64847536,-100.131629,109,140,2,1,1
" $2,500,000.00 ",ribera de dos rios,"Guadalupe
      ","25.6801596130241, -100.175963247451",25.68015961,-100.1759632,121,170,3,3.5,2
" $2,550,000.00 ",riberas de dos rios,"Guadalupe
      ","25.6799952379048, -100.175952518616",25.67999524,-100.1759525,122,154,3,2.5,2
" $1,750,000.00 ",riberas del rio,"Guadalupe
      ","25.6819522971674, -100.221619096574",25.6819523,-100.2216191,105,178,3,1,2
" $1,750,000.00 ",riberas del rio,"Guadalupe
      ","25.6819522971674, -100.221619096574",25.6819523,-100.2216191,105,178,3,1,2
" $1,560,000.00 ",riberas del rio,"Guadalupe
      ","25.6819522971674, -100.221619096574",25.6819523,-100.2216191,85,140,2,1.5,2
" $1,560,000.00 ",riberas del rio,"Guadalupe
      ","25.6819522971674, -100.221619096574",25.6819523,-100.2216191,85,140,2,1.5,2
" $1,560,000.00 ",riberas del rio,"Guadalupe
      ","25.6819522971674, -100.221619096574",25.6819523,-100.2216191,85,140,2,1.5,2
